br	cls	clb	clsb	CLs_exp_b_med	CLs_exp_b_p1	CLs_exp_b_p2	CLs_exp_b_m1	CLs_exp_b_m2	CLb_exp_s_med	CLb_exp_s_p1	CLb_exp_s_p2	CLb_exp_s_m1	CLb_exp_s_m2
6.31e-08	0.101714791822	0.243878	0.024806	0.193788	0.0747125	0.0261978021978	0.433230952381	0.74784139166	0.912316	0.625396	0.232724	0.991838	0.999696
6.32e-08	0.100524811895	0.244278	0.024556	0.190848	0.0739125	0.0288351648352	0.431561904762	0.748129956511	0.912846	0.62764	0.233954	0.99178	0.999702
6.33e-08	0.100978242121	0.243498	0.024588	0.191496	0.075225	0.027956043956	0.431204761905	0.748068559734	0.91272	0.626048	0.233402	0.991912	0.999724
6.34e-08	0.0991556329467	0.243496	0.024144	0.19026	0.07395	0.029010989011	0.4307	0.747726784344	0.913158	0.628622	0.235428	0.991772	0.999706
6.35e-08	0.0989830842341	0.243678	0.02412	0.189644	0.07385	0.0284835164835	0.427961904762	0.746852903556	0.913544	0.629768	0.235754	0.991754	0.999724
6.36e-08	0.0984077586775	0.242928	0.023906	0.190252	0.0731875	0.0269010989011	0.427276190476	0.746642107956	0.914682	0.62993	0.236496	0.991752	0.99971
6.37e-08	0.0980100809431	0.243628	0.023878	0.188668	0.0740875	0.0281318681319	0.42499047619	0.744691737017	0.91507	0.632146	0.237454	0.991732	0.999678
6.38e-08	0.0975735885607	0.243652	0.023774	0.187408	0.0727875	0.0276043956044	0.424602380952	0.743021744692	0.915044	0.632526	0.237708	0.991952	0.999678
6.39e-08	0.0964262849451	0.243668	0.023496	0.185816	0.0730375	0.0254065934066	0.425166666667	0.743623433103	0.915356	0.633768	0.239672	0.991792	0.999664
6.4e-08	0.0954518964795	0.243662	0.023258	0.186232	0.0706	0.0276923076923	0.425657142857	0.743576362241	0.915014	0.633092	0.240806	0.991888	0.999728
6.41e-08	0.0968238295071	0.24306	0.023534	0.186356	0.0719375	0.0289230769231	0.424257142857	0.743600920952	0.914782	0.63409	0.238806	0.99189	0.99973
6.42e-08	0.096536914077	0.243078	0.023466	0.1866	0.0718625	0.0263736263736	0.423392857143	0.742260424661	0.915322	0.634592	0.239178	0.99188	0.999776
6.43e-08	0.096533509409	0.24232	0.023392	0.185584	0.0713125	0.0254945054945	0.423914285714	0.741705807112	0.915564	0.634352	0.23851	0.992018	0.999742
6.44e-08	0.0964278067821	0.242876	0.02342	0.18484	0.0714625	0.024967032967	0.421392857143	0.740019442313	0.91621	0.63601	0.23866	0.99215	0.999788
6.45e-08	0.0956442203105	0.242712	0.023214	0.183736	0.071075	0.0247912087912	0.419961904762	0.73876285495	0.917494	0.636314	0.239674	0.992314	0.999788
6.46e-08	0.0937177912087	0.242558	0.022732	0.183812	0.0698875	0.0256703296703	0.420819047619	0.739829112305	0.916864	0.63583	0.242692	0.992232	0.999712
6.47e-08	0.0938592522519	0.24313	0.02282	0.182544	0.0697	0.0253186813187	0.420021428571	0.737829623945	0.917776	0.63769	0.24269	0.99228	0.999742
6.48e-08	0.0941352937298	0.242672	0.022844	0.181748	0.0699875	0.0255824175824	0.418535714286	0.736886160143	0.917636	0.639436	0.24211	0.992186	0.99976
6.49e-08	0.093215660099	0.242706	0.022624	0.180472	0.06905	0.0245274725275	0.417571428571	0.736556664108	0.918318	0.641082	0.243516	0.992328	0.999748
6.5e-08	0.092548581015	0.243202	0.022508	0.181108	0.0687	0.0236483516484	0.417804761905	0.735564082886	0.91848	0.640414	0.244514	0.992462	0.999746
6.51e-08	0.0923875375425	0.242392	0.022394	0.1791	0.0682375	0.0237362637363	0.415988095238	0.734268610898	0.918738	0.640806	0.244768	0.992544	0.999762
6.52e-08	0.0912008162325	0.243068	0.022168	0.179092	0.0682375	0.0229450549451	0.415652380952	0.732995651062	0.91909	0.642206	0.246766	0.99251	0.999778
6.53e-08	0.08990553195	0.24241	0.021794	0.178616	0.0671125	0.0235604395604	0.414161904762	0.732355078025	0.919652	0.64285	0.248492	0.992554	0.999786
6.54e-08	0.0902044854881	0.24256	0.02188	0.177504	0.066575	0.0233846153846	0.413035714286	0.732134049629	0.91938	0.64355	0.24798	0.992624	0.99979
6.55e-08	0.0898968086509	0.242656	0.021814	0.176916	0.0658375	0.0218021978022	0.411330952381	0.732522895881	0.920004	0.645456	0.248402	0.992438	0.999784
6.56e-08	0.0894376717812	0.242314	0.021672	0.17662	0.0657125	0.0232087912088	0.409697619048	0.728593502174	0.920668	0.645756	0.24906	0.992552	0.999794
6.57e-08	0.0885120862683	0.243334	0.021538	0.175536	0.06495	0.0232967032967	0.409352380952	0.727508825787	0.921268	0.645648	0.251034	0.992834	0.999798
6.58e-08	0.0892505621402	0.242822	0.021672	0.17584	0.0646625	0.0242637362637	0.410845238095	0.731213097979	0.920652	0.645438	0.249836	0.992862	0.999804
6.59e-08	0.0897685307307	0.242624	0.02178	0.176292	0.0654875	0.0241758241758	0.40860952381	0.730322844717	0.921368	0.646658	0.248746	0.99297	0.999766
6.6e-08	0.0883232916004	0.242654	0.021432	0.175756	0.0641875	0.0231208791209	0.408278571429	0.729776413405	0.92166	0.646122	0.2512	0.992962	0.999794
6.61e-08	0.0881373027224	0.241918	0.021322	0.175156	0.06515	0.023032967033	0.409435714286	0.728787925301	0.921328	0.647378	0.250574	0.993012	0.999774
6.62e-08	0.0883244037546	0.242266	0.021398	0.175376	0.0656375	0.0225934065934	0.40690952381	0.728313123561	0.92196	0.648618	0.250278	0.99306	0.999798
6.63e-08	0.0872827020953	0.242064	0.021128	0.174356	0.0644	0.0232967032967	0.406147619048	0.725327193656	0.922682	0.649104	0.252142	0.993064	0.999778
6.64e-08	0.08753508939	0.241526	0.021142	0.173184	0.065975	0.0232087912088	0.405952380952	0.725611665388	0.922412	0.650138	0.252386	0.993104	0.999792
6.65e-08	0.0865161461442	0.241296	0.020876	0.17194	0.0648625	0.0204835164835	0.402792857143	0.723039140445	0.923258	0.651538	0.25332	0.993258	0.999804
6.66e-08	0.0854685272962	0.241352	0.020628	0.172388	0.0642875	0.0222417582418	0.403061904762	0.723653108212	0.923228	0.65093	0.254236	0.993126	0.999796
6.67e-08	0.0857492415412	0.241938	0.020746	0.171464	0.0632	0.0218901098901	0.403180952381	0.723732924021	0.923412	0.651668	0.254678	0.993264	0.99979
6.68e-08	0.084540982792	0.241516	0.020418	0.171104	0.06205	0.0202197802198	0.401138095238	0.722914300333	0.924298	0.65241	0.256558	0.993338	0.999748
6.69e-08	0.0865523122009	0.241588	0.02091	0.17146	0.0652875	0.024	0.40139047619	0.723546687132	0.924336	0.652206	0.252698	0.99324	0.999768
6.7e-08	0.084646305582	0.24131	0.020426	0.170368	0.0638625	0.0240879120879	0.401266666667	0.722846763878	0.923768	0.653402	0.256048	0.99317	0.999782
6.71e-08	0.0845994904945	0.241018	0.02039	0.169008	0.0632625	0.0233846153846	0.400211904762	0.721172678434	0.924046	0.655032	0.256134	0.9932	0.999782
6.72e-08	0.0841637970377	0.24103	0.020286	0.168368	0.0629875	0.0206593406593	0.399745238095	0.719514965464	0.924392	0.655224	0.2572	0.993358	0.999808
6.73e-08	0.0839605146074	0.240494	0.020192	0.167548	0.0619375	0.0196043956044	0.396528571429	0.719328728575	0.92529	0.656724	0.256964	0.993538	0.999778
6.74e-08	0.0835399437576	0.240388	0.020082	0.167688	0.0619875	0.0185494505495	0.397111904762	0.718800716296	0.925356	0.656692	0.257784	0.993466	0.999786
6.75e-08	0.082813735692	0.24025	0.019896	0.165876	0.0616375	0.0205714285714	0.396616666667	0.718460987465	0.92559	0.657982	0.259238	0.99345	0.999754
6.76e-08	0.0827150841706	0.240464	0.01989	0.16532	0.061275	0.0212747252747	0.396314285714	0.718023023791	0.926012	0.65888	0.259176	0.993484	0.999766
6.77e-08	0.0826326326326	0.23976	0.019812	0.166316	0.0603	0.0212747252747	0.395928571429	0.718784343822	0.926072	0.659366	0.258082	0.993592	0.999788
6.78e-08	0.083138960597	0.240946	0.020032	0.165268	0.0611375	0.019956043956	0.395485714286	0.715196725505	0.926756	0.659376	0.258768	0.993686	0.999774
6.79e-08	0.0809191222052	0.24197	0.01958	0.164016	0.0594375	0.0189010989011	0.394138095238	0.715258122282	0.92692	0.66003	0.262176	0.993648	0.999776
6.8e-08	0.0809520268986	0.242094	0.019598	0.163048	0.06015	0.021010989011	0.392869047619	0.715258122282	0.927202	0.662146	0.263088	0.99372	0.999768
6.81e-08	0.0805979068281	0.240974	0.019422	0.163572	0.059075	0.0204835164835	0.390938095238	0.713913532873	0.927742	0.661918	0.263228	0.993868	0.999794
6.82e-08	0.0807290368672	0.240756	0.019436	0.161892	0.0580625	0.021010989011	0.389757142857	0.711981580967	0.928724	0.663314	0.263242	0.993972	0.999778
6.83e-08	0.0811654094783	0.241014	0.019562	0.161508	0.0591	0.020043956044	0.389511904762	0.710098746482	0.928648	0.66358	0.26271	0.994054	0.999784
6.84e-08	0.0804591980623	0.241116	0.0194	0.160584	0.05915	0.0196043956044	0.387885714286	0.711580455359	0.928774	0.664582	0.264188	0.99393	0.999788
6.85e-08	0.0782947596627	0.241702	0.018924	0.160108	0.0571	0.0175824175824	0.385673809524	0.711770785367	0.929398	0.666122	0.267102	0.99382	0.999814
6.86e-08	0.0796528591735	0.240594	0.019164	0.160664	0.0589	0.019956043956	0.385347619048	0.710409823484	0.929564	0.66537	0.264876	0.993852	0.99982
6.87e-08	0.0789120858073	0.240166	0.018952	0.160216	0.056975	0.0209230769231	0.384202380952	0.707802507035	0.930042	0.665886	0.26564	0.993992	0.999786
6.88e-08	0.0785041274077	0.23986	0.01883	0.160336	0.0587	0.0202197802198	0.384154761905	0.709980046048	0.92979	0.667056	0.265278	0.993926	0.999766
6.89e-08	0.0766971225057	0.240348	0.018434	0.157912	0.056825	0.0213626373626	0.384661904762	0.707542594014	0.929876	0.668676	0.269094	0.994102	0.999776
6.9e-08	0.0763715190929	0.23988	0.01832	0.156248	0.057225	0.0221538461538	0.382883333333	0.706809925812	0.929854	0.669984	0.269926	0.994106	0.999792
6.91e-08	0.0762833906319	0.240262	0.018328	0.157296	0.057425	0.0203076923077	0.382238095238	0.703846508058	0.93068	0.66907	0.268776	0.994226	0.999818
6.92e-08	0.0761588298157	0.239552	0.018244	0.158832	0.057275	0.019956043956	0.382830952381	0.705154259401	0.930132	0.668406	0.269482	0.994128	0.999816
6.93e-08	0.0755878872723	0.240012	0.018142	0.155696	0.0563	0.0205714285714	0.381769047619	0.704311077002	0.930492	0.670722	0.271194	0.9943	0.999814
6.94e-08	0.0768006797847	0.240076	0.018438	0.156044	0.0564125	0.020043956044	0.378242857143	0.703281657713	0.931218	0.672178	0.269628	0.994304	0.999798
6.95e-08	0.0759078387178	0.23958	0.018186	0.156424	0.0561875	0.0213626373626	0.379352380952	0.703087234587	0.931418	0.672016	0.271232	0.994326	0.999804
6.96e-08	0.0746718886713	0.24001	0.017922	0.154916	0.0552875	0.020043956044	0.377219047619	0.700332565874	0.932064	0.672956	0.272616	0.994512	0.999808
6.97e-08	0.0737507801123	0.24035	0.017726	0.153192	0.0545125	0.0205714285714	0.375804761905	0.699927347148	0.932462	0.67497	0.273588	0.994498	0.999816
6.98e-08	0.073596110958	0.239442	0.017622	0.153548	0.0539875	0.0191648351648	0.374895238095	0.69892044001	0.932892	0.6744	0.2734	0.994616	0.999798
6.99e-08	0.0737080485226	0.240218	0.017706	0.152892	0.053575	0.0189010989011	0.374102380952	0.69957943208	0.932848	0.67531	0.27391	0.994572	0.999838
7e-08	0.0730278562441	0.240018	0.017528	0.15224	0.052475	0.0198681318681	0.373088095238	0.698889741622	0.93312	0.675366	0.276482	0.994574	0.999826
7.01e-08	0.0735572610386	0.240792	0.017712	0.15106	0.053225	0.0206593406593	0.372683333333	0.699102583781	0.93312	0.676208	0.276468	0.994424	0.99982
7.02e-08	0.0735057954252	0.240362	0.017668	0.150528	0.05405	0.0190769230769	0.372438095238	0.697348682528	0.93344	0.677518	0.276604	0.99447	0.999824
7.03e-08	0.0731717485013	0.239874	0.017552	0.15002	0.053925	0.0181098901099	0.372066666667	0.697940138143	0.933568	0.677672	0.27555	0.994474	0.999804
7.04e-08	0.0736556898708	0.2399	0.01767	0.149892	0.05265	0.0182857142857	0.371588095238	0.696485034536	0.93448	0.677898	0.276666	0.99453	0.999834
7.05e-08	0.073397253867	0.239464	0.017576	0.1501	0.053475	0.0184615384615	0.369364285714	0.694862113072	0.934646	0.679962	0.277112	0.994692	0.999848
7.06e-08	0.0712918940147	0.239354	0.017064	0.148956	0.0526875	0.0174065934066	0.370192857143	0.695897672039	0.93486	0.67973	0.279324	0.99451	0.999846
7.07e-08	0.0709183119303	0.239374	0.016976	0.148632	0.0526625	0.0156483516484	0.36970952381	0.698476336659	0.934632	0.679976	0.279474	0.994458	0.999876
7.08e-08	0.0701918499278	0.239458	0.016808	0.146764	0.0519	0.0152967032967	0.367321428571	0.697268866718	0.93529	0.683796	0.281054	0.994424	0.999836
7.09e-08	0.0705315139918	0.239354	0.016882	0.146412	0.0517875	0.0162637362637	0.367880952381	0.695543617293	0.935558	0.682716	0.28078	0.994484	0.999864
7.1e-08	0.0712093719427	0.239182	0.017032	0.146676	0.0526625	0.0170549450549	0.36620952381	0.695909951394	0.935392	0.683228	0.279102	0.99464	0.999866
7.11e-08	0.0719481472831	0.239756	0.01725	0.146868	0.052975	0.0160879120879	0.36604047619	0.69576259913	0.935566	0.68409	0.279252	0.994686	0.999844
7.12e-08	0.0706637578675	0.239274	0.016908	0.147372	0.0515	0.0179340659341	0.366726190476	0.692174980814	0.935836	0.683048	0.281178	0.994768	0.999838
7.13e-08	0.0704717579155	0.239784	0.016898	0.146228	0.0506625	0.0165274725275	0.363266666667	0.689715016628	0.936726	0.685238	0.28172	0.994784	0.999856
7.14e-08	0.0702009806383	0.239028	0.01678	0.1453	0.0505	0.0160879120879	0.363	0.691061652597	0.936416	0.684936	0.282654	0.9946	0.999848
7.15e-08	0.0704392725934	0.238986	0.016834	0.145676	0.051025	0.0162637362637	0.363342857143	0.692244563827	0.936356	0.684992	0.281124	0.994712	0.999856
7.16e-08	0.0696031180588	0.23861	0.016608	0.145476	0.0494125	0.016	0.361635714286	0.689993348683	0.937332	0.686656	0.282956	0.994688	0.999838
7.17e-08	0.0683767112983	0.239292	0.016362	0.14454	0.0488	0.0168791208791	0.360228571429	0.686962394474	0.937656	0.687498	0.286138	0.994926	0.999838
7.18e-08	0.0687062527211	0.238872	0.016412	0.144888	0.0504125	0.0178461538462	0.361052380952	0.684743924277	0.937664	0.687272	0.285066	0.995094	0.999854
7.19e-08	0.0683601576065	0.239584	0.016378	0.144764	0.049125	0.0181098901099	0.358988095238	0.683556919928	0.938202	0.688726	0.287142	0.99515	0.999868
7.2e-08	0.0676024903089	0.238364	0.016114	0.1447	0.0493625	0.0152087912088	0.358166666667	0.685480685597	0.938302	0.688282	0.286106	0.995144	0.999892
7.21e-08	0.0671842641424	0.238538	0.016026	0.143028	0.0487625	0.0151208791209	0.358723809524	0.683835251983	0.938188	0.689274	0.2869	0.995016	0.999876
7.22e-08	0.0669531571305	0.238286	0.015954	0.142112	0.0485375	0.0142417582418	0.358428571429	0.683219237657	0.938596	0.690688	0.28846	0.995016	0.999858
7.23e-08	0.0668316208849	0.23845	0.015936	0.141724	0.0487	0.0158241758242	0.356964285714	0.685302634945	0.938528	0.691256	0.288336	0.995054	0.99987
7.24e-08	0.0650537363982	0.238572	0.01552	0.140744	0.047375	0.0159120879121	0.356011904762	0.682390381172	0.938756	0.692112	0.290602	0.995076	0.99987
7.25e-08	0.0653783032455	0.238856	0.015616	0.140572	0.0480125	0.0168791208791	0.356976190476	0.682169352776	0.93906	0.692414	0.29017	0.995124	0.999864
7.26e-08	0.0650170920789	0.238122	0.015482	0.139144	0.0465875	0.0161758241758	0.3545	0.681252494244	0.939562	0.693582	0.291762	0.994976	0.999848
7.27e-08	0.0646483653103	0.238088	0.015392	0.139256	0.0460375	0.016	0.353504761905	0.680229214633	0.93989	0.694592	0.291762	0.995176	0.999854
7.28e-08	0.0647817501996	0.23803	0.01542	0.138804	0.046525	0.0162637362637	0.352530952381	0.680055257099	0.93982	0.69593	0.292392	0.995182	0.999858
7.29e-08	0.065430743314	0.238634	0.015614	0.138888	0.0486875	0.0154725274725	0.352126190476	0.682036326426	0.940194	0.696678	0.29175	0.995208	0.999862
7.3e-08	0.0642625710078	0.23765	0.015272	0.138404	0.047475	0.0164395604396	0.35170952381	0.678327961115	0.94075	0.696966	0.29278	0.995284	0.999862
7.31e-08	0.0638941653079	0.237956	0.015204	0.13774	0.0472	0.016967032967	0.351061904762	0.679588641596	0.940512	0.697844	0.294522	0.995376	0.999866
7.32e-08	0.0628959845592	0.23833	0.01499	0.137036	0.0463	0.0163516483517	0.349557142857	0.678465080583	0.940832	0.69914	0.296754	0.995292	0.999856
7.33e-08	0.0631093256236	0.237968	0.015018	0.137464	0.0460375	0.0161758241758	0.34954047619	0.675464824763	0.941206	0.698878	0.295304	0.995184	0.999872
7.34e-08	0.0624062810641	0.237412	0.014816	0.135752	0.0461375	0.0152087912088	0.348116666667	0.676991557943	0.941202	0.700662	0.296754	0.995234	0.999846
7.35e-08	0.0626578402007	0.238374	0.014936	0.134932	0.0464375	0.0145054945055	0.346423809524	0.674781273983	0.941854	0.702242	0.296044	0.995426	0.999862
7.36e-08	0.0616714552145	0.238068	0.014682	0.134336	0.045075	0.0164395604396	0.345078571429	0.673637247378	0.942368	0.702368	0.298726	0.995446	0.999886
7.37e-08	0.0615938372523	0.237816	0.014648	0.133168	0.04515	0.0155604395604	0.34459047619	0.673448963929	0.942388	0.702366	0.298674	0.995498	0.999864
7.38e-08	0.0612755384693	0.238268	0.0146	0.132068	0.04415	0.0145934065934	0.342319047619	0.67413251471	0.942502	0.705112	0.300026	0.995432	0.99986
7.39e-08	0.0614468185495	0.237376	0.014586	0.133324	0.0449	0.0148571428571	0.342661904762	0.673541059094	0.942546	0.705438	0.298836	0.99553	0.999872
7.4e-08	0.060190818236	0.238342	0.014346	0.132352	0.0441625	0.0145934065934	0.341180952381	0.670094653364	0.943342	0.704618	0.30193	0.99564	0.999872
7.41e-08	0.0600993669769	0.237906	0.014298	0.1318	0.0439875	0.0149450549451	0.340795238095	0.670121258634	0.943514	0.705818	0.303662	0.995692	0.99989
7.42e-08	0.0598605224498	0.236884	0.01418	0.132604	0.04395	0.0145934065934	0.340816666667	0.667266308519	0.944036	0.705424	0.302434	0.995718	0.999912
7.43e-08	0.0591644408608	0.238116	0.014088	0.130764	0.0444625	0.0163516483517	0.340035714286	0.668054233819	0.943908	0.707604	0.305022	0.995726	0.999894
7.44e-08	0.0581995002818	0.237734	0.013836	0.129936	0.0436125	0.0156483516484	0.340047619048	0.666015860834	0.94424	0.7083	0.30682	0.99578	0.999922
7.45e-08	0.059592949851	0.237612	0.01416	0.12956	0.0441375	0.0156483516484	0.339628571429	0.66568431824	0.943526	0.708546	0.303224	0.99579	0.999892
7.46e-08	0.0593296606249	0.23779	0.014108	0.128376	0.044	0.0154725274725	0.337819047619	0.666541826554	0.943908	0.709078	0.305576	0.995714	0.999894
7.47e-08	0.0584492203961	0.2373	0.01387	0.127556	0.0424125	0.0151208791209	0.335957142857	0.665146073164	0.944654	0.70985	0.306772	0.995802	0.999904
7.48e-08	0.0587778462474	0.236926	0.013926	0.128324	0.043325	0.0155604395604	0.33754047619	0.664800204656	0.944846	0.70885	0.305716	0.995862	0.99991
7.49e-08	0.0586689796296	0.237502	0.013934	0.128364	0.042775	0.0153846153846	0.338316666667	0.663009465336	0.945066	0.709088	0.305508	0.99593	0.999902
7.5e-08	0.0583796194689	0.236932	0.013832	0.128476	0.0426625	0.0134505494506	0.335935714286	0.661838833461	0.94508	0.711626	0.307744	0.995982	0.999894
7.51e-08	0.0588513274038	0.237004	0.013948	0.12806	0.0428375	0.0138901098901	0.335816666667	0.662391404451	0.945128	0.711694	0.305208	0.995944	0.999882
7.52e-08	0.0580237860436	0.237282	0.013768	0.127544	0.0418625	0.0133626373626	0.33404047619	0.661587106677	0.945966	0.71205	0.306406	0.995946	0.999904
7.53e-08	0.0569585656499	0.237822	0.013546	0.124876	0.0404	0.013978021978	0.330492857143	0.659270401637	0.94657	0.715284	0.31047	0.996044	0.999906
7.54e-08	0.0571392265661	0.23609	0.01349	0.125648	0.0410625	0.0148571428571	0.331933333333	0.657727295984	0.946604	0.713928	0.308932	0.995998	0.999904
7.55e-08	0.056788390305	0.236492	0.01343	0.124552	0.0404125	0.013978021978	0.330330952381	0.65652596572	0.947238	0.715224	0.310292	0.996082	0.9999
7.56e-08	0.0566823111081	0.237358	0.013454	0.123612	0.0404625	0.0135384615385	0.328473809524	0.654812995651	0.947784	0.716802	0.31237	0.996206	0.99991
7.57e-08	0.0550043942672	0.236672	0.013018	0.12266	0.03965	0.0143296703297	0.32824047619	0.655959068816	0.947454	0.717446	0.315726	0.996102	0.999908
7.58e-08	0.0545465302017	0.236642	0.012908	0.122784	0.039125	0.0138021978022	0.328807142857	0.655950882579	0.94747	0.717012	0.316528	0.996084	0.9999
7.59e-08	0.0545425436896	0.237356	0.012946	0.122244	0.040175	0.0124835164835	0.328435714286	0.65628856485	0.947278	0.71908	0.316086	0.996198	0.99991
7.6e-08	0.0542119347296	0.236922	0.012844	0.121912	0.0399	0.0123076923077	0.328811904762	0.657401893067	0.947026	0.719516	0.317492	0.99602	0.999874
7.61e-08	0.0548111232593	0.235974	0.012934	0.122048	0.03905	0.0129230769231	0.328747619048	0.654503965208	0.947472	0.719188	0.315468	0.996176	0.999904
7.62e-08	0.0551956026459	0.236142	0.013034	0.121764	0.0402875	0.0135384615385	0.326695238095	0.653040675365	0.948326	0.720212	0.315302	0.996304	0.99989
7.63e-08	0.0551825607549	0.236524	0.013052	0.120992	0.0400875	0.0135384615385	0.326311904762	0.65050089537	0.948764	0.721204	0.315966	0.996416	0.999902
